sentence,label,article
갑은 을의 신규 사업 추진에 간섭하지 않는다.,0,14 
갑은 을의 조직 및 인사 운영에 개입하지 않는다.,0,14 
갑은 을에게 질병 발생 시에도 영업시간 단축을 허용하지 않을 수 있다,1,15 
갑은 을에게 영업시간 연장을 강요할 수 있다,1,15 
갑은 을이 개인적인 사유로 영업시간 단축을 요청해도 이를 거부할 수 있다,1,15 
갑은 을의 동의 없이 영업시간을 일방적으로 변경할 수 있다,1,15 
갑은 을에게 주말 및 공휴일 영업을 강제할 수 있다,1,15 
갑은 을이 정당한 사유로 영업시간 단축을 요구해도 이를 무시할 수 있다,1,15 
갑은 을의 영업시간 단축 요청에 대해 불이익을 줄 수 있다,1,15 
갑은 을의 건강상 이유에도 불구하고 영업시간을 단축하지 못하도록 할 수 있다,1,15 
갑은 을의 영업시간 조정을 위한 협의를 거부할 수 있다,1,15 
갑은 을에게 명절이나 휴일에도 정상 영업을 요구할 수 있다,1,15 
갑은 을의 질병 발생 시 영업시간 단축 요청을 적극 수용한다,0,15 
갑은 을과 협의하여 합리적인 영업시간 조정을 지원한다,0,15 
갑은 을의 건강상 이유로 영업시간 단축을 허용한다,0,15 
갑은 을의 영업시간 조정 요청을 합리적으로 검토한다,0,15 
갑은 을에게 영업시간 조정과 관련해 불이익을 주지 않는다,0,15 
갑은 을의 영업시간 단축 요구를 정당한 사유가 있는 경우 적극 반영한다,0,15 
갑은 을의 사정에 따라 영업시간 조정 가능성을 열어둔다,0,15 
갑은 을과 상호 협의를 통해 영업시간 변경을 결정한다,0,15 
갑은 을이 요청하는 영업시간 단축을 법적 기준에 맞게 수용한다,0,15 
갑은 을의 건강을 고려하여 유연하게 영업시간을 조정한다,0,15 
갑은 을에게 특정 시간대에 반드시 영업하도록 강요할 수 있다,1,15 
갑은 을이 정해진 영업시간 외에 추가 근무를 요구할 수 있다,1,15 
갑은 을의 영업시간을 일방적으로 조정하여 통보할 수 있다,1,15 
갑은 을의 개인 사정과 관계없이 영업시간 변경을 허용하지 않을 수 있다,1,15 
갑은 을의 요청 없이 자의적으로 영업시간을 연장할 수 있다,1,15 
갑은 을이 영업시간 변경 요청 시 사유를 증빙하지 않으면 이를 거부할 수 있다,1,15 
갑은 을의 매장에 대해 특별 행사 기간 동안 추가 영업시간을 강요할 수 있다,1,15 
갑은 을의 영업시간 변경을 서면 합의 없이 일방적으로 결정할 수 있다,1,15 
갑은 을의 휴무일을 줄이고 영업일을 강제로 늘릴 수 있다,1,15 
갑은 을이 일정 기간 동안 연속 근무하도록 요구할 수 있다,1,15 
갑은 을의 영업시간 변경 요청을 합리적으로 검토하여 승인한다,0,15 
갑은 을과의 상호 협의를 통해 영업시간을 조정한다,0,15 
갑은 을의 개인적 사유로 인한 영업시간 단축 요청을 존중한다,0,15 
갑은 을에게 영업시간 변경 시 사전 동의를 구한다,0,15 
갑은 을의 요청에 따라 유연하게 영업시간을 조정한다,0,15 
갑은 을의 정당한 영업시간 단축 요구를 받아들인다,0,15 
갑은 을의 휴무일을 보장하며 추가 근무를 요구하지 않는다,0,15 
갑은 을이 사전에 요청한 영업시간 변경을 검토 후 수용한다,0,15 
갑은 을의 건강과 근무 여건을 고려해 영업시간을 조정한다,0,15 
갑은 을의 영업시간 조정 요청에 대해 불이익을 주지 않는다,0,15 
갑은 을이 질병으로 영업시간 단축을 요청하더라도 이를 거부할 수 있다.,1,15 
갑은 을에게 특정 시간 동안 반드시 영업하도록 강제할 수 있다.,1,15 
갑은 을의 휴업 요청을 승인 없이 거부할 수 있다.,1,15 
갑은 을의 개인적 사유로 인한 영업시간 변경을 불허할 수 있다.,1,15 
갑은 을이 특별한 사유 없이도 영업시간 연장을 요구할 수 있다.,1,15 
갑은 을의 영업시간을 조정할 권리를 일방적으로 가진다.,1,15 
갑은 을의 요청과 관계없이 매장 운영시간을 통제할 수 있다.,1,15 
갑은 을에게 휴무 없이 연속으로 영업하도록 요구할 수 있다.,1,15 
갑은 을의 영업시간 단축 요청을 이유로 계약을 해지할 수 있다.,1,15 
갑은 을이 영업시간을 조정할 권리를 사전에 제한할 수 있다.,1,15 
갑은 을이 질병이나 치료로 인해 영업시간 단축을 요청할 경우 이를 허용한다.,0,15 
갑은 을의 정당한 사유에 따른 영업시간 조정을 존중한다.,0,15 
갑은 을이 필요 최소한의 범위에서 영업시간 단축을 요청할 경우 이를 허용한다.,0,15 
갑은 을의 건강상 이유로 인한 영업시간 변경 요청을 승인한다.,0,15 
갑은 을의 영업시간 조정 요청을 서면 합의 후 허용한다.,0,15 
갑은 을의 질병 치료로 인한 영업시간 단축을 방해하지 않는다.,0,15 
갑은 을의 영업시간 조정을 부당하게 제한하지 않는다.,0,15 
갑은 을이 영업시간 단축을 요구할 경우 협의 후 조정한다.,0,15 
갑은 을이 부득이한 사유로 영업시간 변경을 요청하면 이를 수용한다.,0,15 
갑은 을의 영업시간을 일방적으로 제한하지 않는다.,0,15 
갑은 을에게 공정거래위원회가 권장하지 않은 계약서를 사용하도록 강요할 수 있다,1,6 
갑은 을과의 거래 시 표준거래계약서를 무시하고 독자적인 계약서를 적용할 수 있다,1,6 
갑은 을에게 표준거래계약서와 다른 불리한 조건을 강요할 수 있다,1,6 
갑은 을이 표준거래계약서를 사용하고자 해도 이를 거부할 수 있다,1,6 
갑은 을이 요청한 표준거래계약서 사용을 무시하고 일방적인 계약을 체결할 수 있다,1,6 
갑은 을과의 계약에서 불공정한 조항을 삽입하여 계약서를 작성할 수 있다,1,6 
갑은 을에게 계약 조건 변경을 사전 동의 없이 일방적으로 통보할 수 있다,1,6 
갑은 표준거래계약서를 무시하고 을에게 불리한 조항을 삽입할 수 있다,1,6 
갑은 을이 표준거래계약서를 요구해도 임의로 계약서를 작성할 수 있다,1,6 
갑은 표준거래계약서의 사용을 거부하고 독자적인 조건을 강요할 수 있다,1,6 
갑은 을과의 계약에 표준거래계약서를 사용하여 공정한 거래를 유지한다,0,6 
갑은 을의 요청에 따라 표준거래계약서를 사용하여 계약을 체결한다,0,6 
갑은 공정거래위원회가 권장하는 표준거래계약서를 준수한다,0,6 
갑은 을의 동의 없이 계약 조건을 변경하지 않는다,0,6 
갑은 표준거래계약서를 기반으로 계약서를 작성한다,0,6 
갑은 을과의 거래에서 공정거래위원회가 고시한 계약서를 사용한다,0,6 
갑은 계약 조건 변경 시 을과 협의하여 공정하게 조정한다,0,6 
갑은 불공정 조항 없이 표준거래계약서를 통해 계약을 체결한다,0,6 
갑은 을과의 계약에서 공정성과 투명성을 유지한다,0,6 
갑은 을의 권리를 존중하며 표준거래계약서를 통해 계약을 진행한다,0,6 
갑은 을에게 표준거래계약서 대신 자체 작성한 계약서를 사용하도록 요구할 수 있다,1,6 
갑은 을에게 불리한 조건이 포함된 계약서를 강제로 서명하도록 요구할 수 있다,1,6 
갑은 을에게 표준거래계약서의 조항을 무시하고 추가 조항을 삽입할 수 있다,1,6 
갑은 을의 요청 없이 표준거래계약서와 다른 계약서를 사용하도록 할 수 있다,1,6 
갑은 을의 불이익을 초래하는 조항을 표준거래계약서에 추가할 수 있다,1,6 
갑은 을에게 표준거래계약서 변경을 사전 고지 없이 요구할 수 있다,1,6 
갑은 을의 동의 없이 계약 조건을 일방적으로 변경할 수 있다,1,6 
갑은 을에게 표준거래계약서와 다르게 계약 이행을 강요할 수 있다,1,6 
갑은 을의 동의 없이 표준거래계약서를 무효화할 수 있다,1,6 
갑은 을의 표준거래계약서 사용 요구를 무시하고 자체 계약서를 적용할 수 있다,1,6 
갑은 을과의 계약 체결 시 표준거래계약서를 준수한다,0,6 
갑은 을의 요청에 따라 표준거래계약서 내용을 충실히 반영한다,0,6 
갑은 계약 조건 변경 시 을과 협의 후 진행한다,0,6 
갑은 을의 불이익이 발생하지 않도록 표준거래계약서를 유지한다,0,6 
갑은 표준거래계약서를 준수하여 공정한 거래를 유지한다,0,6 
갑은 을과 상호 동의하에 계약 조건을 변경한다,0,6 
갑은 을의 권익을 보호하기 위해 표준거래계약서를 따른다,0,6 
갑은 을에게 불리한 조항을 삽입하지 않고 표준거래계약서를 준수한다,0,6 
갑은 공정한 거래 조건을 위해 표준거래계약서를 활용한다,0,6 
갑은 을과 계약 체결 시 법적 기준을 준수한다,0,6 
갑은 을과의 계약에서 표준거래계약서를 사용하지 않고 독자적인 계약서를 강제할 수 있다.,1,6 
갑은 을에게 표준거래계약서를 따르지 않는 계약 조건을 일방적으로 제시할 수 있다.,1,6 
갑은 을이 표준거래계약서 사용을 요구하더라도 이를 거부할 수 있다.,1,6 
갑은 표준거래계약서 대신 갑이 작성한 계약서를 사용하도록 을에게 요구할 수 있다.,1,6 
갑은 표준거래계약서 사용을 거부하고 을에게 불리한 조건을 강요할 수 있다.,1,6 
갑은 을의 동의 없이 표준거래계약서에 없는 불리한 조항을 추가할 수 있다.,1,6 
갑은 을이 표준거래계약서를 요구하는 경우 계약을 중단할 수 있다.,1,6 
갑은 을에게 표준거래계약서와 다른 계약서를 강제할 수 있다.,1,6 
갑은 표준거래계약서 사용에 대해 을과 협의 없이 계약을 체결할 수 있다.,1,6 
갑은 표준거래계약서에 없는 조항을 일방적으로 삽입할 수 있다.,1,6 
갑은 을과의 계약에서 표준거래계약서를 기반으로 계약을 체결한다.,0,6 
갑은 을의 요청이 있을 경우 표준거래계약서를 사용하여 계약을 체결한다.,0,6 
갑은 표준거래계약서를 기준으로 계약 내용을 작성한다.,0,6 
갑은 공정거래위원회가 권장하는 표준거래계약서를 사용한다.,0,6 
갑은 을과의 계약에서 공정거래위원회가 정한 표준거래계약서를 준수한다.,0,6 
갑은 계약 체결 전 을과 표준거래계약서 사용 여부를 협의한다.,0,6 
갑은 을의 불이익을 방지하기 위해 표준거래계약서를 사용한다.,0,6 
갑은 계약 과정에서 표준거래계약서를 적극 활용한다.,0,6 
갑은 을에게 공정거래위원회가 제정한 표준거래계약서를 제공한다.,0,6 
갑은 을과의 계약에서 공정하고 투명한 표준거래계약서를 사용한다.,0,6 
