sentence,article_number,toxic_label,clause_number,sub_clause_number
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 을이 납품하는 화장품에 관한 검수기준을 사전에 작성하여 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지하며, 이때 명확한 기준을 제시하지 않을 경우 발생하는 모든 책임은 을이 부담해야 한다.",5,1,2,0
④ 제3항에 따라 발생하는 검사비용은 을이 부담한다. 그러나 제3항에 명시된 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우에도 갑이 부담해야 하는 검사비용은 을이 납품 이전에 발생한 것으로 한정된다.,5,1,4,0
"④ 제3항에 따라 발생하는 검사비용은 을이 부담한다. 그러나 제3항에 명시된 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 갑이 검사비용을 부담하는 대신 을이 요청한 추가 검사나 재검사에 대해서는 모두 을이 부담하게 된다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우",5,1,4,1
"④ 제3항에 따라 발생하는 검사비용은 을이 부담한다. 그러나 제3항에 명시된 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담하게 된다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단되며, 갑의 주관적인 기준에 따라 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우",5,1,4,2
"⑤ 품질검사와 성분검사 결과을이 납품한 화장품이 법적 기준을 만족하지 못하여 불합격 또는 부적합 판정을 받게 되는 경우 갑은 해당 화장품에 대한 납품을 중지하고, 적절한 기간을 정하여 시정을 요구할 수 있으며, 을이 이러한 시정 요구에 불응할 경우 을은 갑에 의해 발생하는 모든 제반 비용을 부담해야 하며 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 실시하여야 하며, 이때 갑은 검수를 위하여 을에게 최소 두 개의 샘플 화장품을 요구할 수 있다.",5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 화장품에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통보하되, 이 통보된 내용이 불명확할 경우에는 을이 모든 책임을 지게 된다.",5,1,2,0
"④ 제3항에 따라 발생하는 검사 비용은 을의 책임 하에 있다. 그러나 제3항에 의거한 품질 검사 및 성분 검사의 경우, 기존의 의무 외에 을이 납품한 화장품이 법적 기준을 충족하여 합격 혹은 적합 판정을 받더라도, 그 결과와 상관없이 갑이 검사 비용을 부담하게 되는 여러 조건을 추가할 수 있다.",5,1,4,0
"④ 제3항에 따라 발생하는 검사 비용은 을의 책임 하에 있다. 그러나 제3항에 의거한 품질 검사 및 성분 검사의 결과, 을이 납품한 화장품이 법적 기준을 충족하여 합격 혹은 적합 판정을 받는 경우, 다음의 각 항목 중 하나에 해당할 때는 갑이 검사 비용을 부담하게 된다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 갑의 요구에 따라 합격 또는 적합 판정을 받은 경우",5,1,4,1
"④ 제3항에 따라 발생하는 검사 비용은 을의 책임 하에 있다. 그러나 제3항에 의거한 품질 검사 및 성분 검사의 결과, 을이 납품한 화장품이 법적 기준을 충족하여 합격 혹은 적합 판정을 받는 경우, 다음의 각 항목 중 하나에 해당할 때는 갑이 검사 비용을 부담하게 된다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우, 갑은 을에게 발생할 수 있는 모든 비용을 부담하도록 한다.",5,1,4,2
"⑤ 품질검사 및 성분검사 결과, 을이 납품한 화장품이 법적기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 화장품의 납품을 중단하고, 정해진 기간 내에 을에게 시정을 요구할 수 있으며, 을이 이러한 시정 요구에 응하지 않을 경우 갑은 계약을 해지할 수 있다. 단, 시정 요구 사항이 갑이 정한 기준에 따라 이루어지며, 이 기준을 충족하지 못한 경우 을은 불이익을 감수해야 한다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 실시해야 한다. 이때 갑은 검수를 위하여 을에게 화장품 샘플을 요청할 수 있으며, 요청된 샘플에 대한 비용은 을이 부담해야 한다.",5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 화장품에 대한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지하되, 통지된 기준 내용을 갑이 정한 조건에 부합되지 않을 경우, 을은 모든 손해에 대해 전적으로 책임을 져야 한다.",5,1,2,0
"④ 제3항에 따라 발생하는 검사비용은 을이 부담하게 된다. 단, 제3항에 따른 품질검사 및 성분검사 결과로 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우에도 갑의 요청에 따른 추가 검사나 사전 점검 결과가 있을 경우에는 갑이 해당 검사비용을 부담한다.",5,1,4,0
"④ 제3항에 따라 발생하는 검사비용은 을이 부담하게 된다. 단, 제3항에 따른 품질검사 및 성분검사 결과로 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 그리고 다음의 각 호 중 어느 하나에 해당하는 상황이 발생할 경우에는 갑이 해당 검사비용을 부담한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 합격 또는 적합 판정을 받은 경우, 갑은 추가적인 검사를 요구할 수 있으며, 이로 인해 발생하는 모든 비용은 을이 부담하여야 한다.",5,1,4,1
"④ 제3항에 따라 발생하는 검사비용은 을이 부담하게 된다. 단, 제3항에 따른 품질검사 및 성분검사 결과로 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 그리고 다음의 각 호 중 어느 하나에 해당하는 상황이 발생할 경우에는 갑이 해당 검사비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있으며, 따라서 갑은 을에게 해당 상품에 대한 모든 품질검사 및 성분검사 비용을 부담하도록 요구할 수 있다.",5,1,4,2
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 화장품의 납품을 중지하고, 시정할 수 있는 기간을 정하여 시정을 요구할 수 있다. 만약 을이 이 시정 요구에 불응할 경우, 갑은 계약을 해지할 수 있는 권리를 가지며, 이로 인해 발생하는 모든 손실은 을이 부담해야 한다.",5,1,5,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 화장품에 관한 검수기준을 반듯이 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 전달하되, 이를 통하여 발생할 수 있는 추가 비용이나 손해는 모두 을이 부담하도록 해야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 화장품의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 을은 갑에게 손해배상금을 지급해야 한다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 실시하여야 한다. 이때 갑은 검수를 원활하게 진행하기 위하여 을에게 화장품 샘플을 요청할 수 있으며, 을은 이에 대한 책임을 모두 부담해야 한다.",5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령에 의한 허용 기준 등을 기준으로 하여 납품하는 화장품에 관한 검수 기준을 사전에 을에게 서면으로 통지하되, 갑이 임의로 정한 기준을 적용하여 이 기준을 갑이 을의 요청 없이 변경할 수 있다는 내용을 포함해야 한다. 이 서면 통지에는 전자문서 및 전자거래 기본법 제2조 제1호에 해당하는 전자문서도 포함된다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 만족하지 못해 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 화장품의 납품을 중지시키고 적절한 기간을 정하여 시정을 요구할 수 있으며, 을은 이러한 시정 요구에 대한 응답을 통해 발생하는 모든 비용을 스스로 부담해야 하고, 응하지 않을 경우 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 진행해야 한다. 이때 갑은 검수를 위해 을에게 고유의 샘플 화장품을 요청할 수 있으며, 이 샘플 화장품은 을이 추가 비용을 부담하여 제공해야 한다.",5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 화장품에 관한 검수기준을 을에게 상대적으로 덜 부담스러운 방법으로만 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 안내할 수 있다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 화장품의 납품 중지를 요구하고, 적절한 기간을 정하여 시정을 요청할 수 있으며, 을이 이 시정 요구에 따르지 않을 경우 갑은 모든 비용을 부담하는 조건으로 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 면밀한 검수를 실행해야 하며, 검수와 관련한 모든 비용은 을이 부담하도록 한다. 이때 갑은 검수를 위해 을에게 해당 화장품의 샘플을 요청할 수 있다.",5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 화장품에 관한 검수 기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 그 기준이 을의 이해에 있어 유리한 방향으로만 명확하게 알려야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 화장품의 납품 중지 및 적정 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 불응할 경우 계약의 해지와 함께 을은 갑이 지정한 방식으로 발생한 모든 손실을 보상해야 한다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 실시해야 한다. 이때 갑은 검수를 위해 을에게 화장품의 샘플을 요청할 수 있으며, 을은 갑에게 제공하는 샘플에 대해 별도의 비용을 부담해야 한다.",5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 확인하여 납품하는 화장품에 관한 검수기준을 사전에 을에게 서면으로 통지해야 하며, 여기에는 「전자문서 및 전자거래 기본법」 제2조제1호에 해당하는 전자문서도 포함되지만, 을은 갑이 통지한 내용에 따라 신중하게 검수할 의무를 지며, 이에 대한 모든 책임은 을에게 전가된다.",5,1,2,0
"④ 제3항에 따른 품질 검사는 '정밀 화장품 Z1'에 관한 검사비용은 을이 부담하게 된다. 그러나 제3항에 명시된 품질검사와 성분검사 결과 '정밀 화장품 Z1'이 법적 기준을 충족하며 합격 또는 적합 판정을 받았을 경우, 갑이 요청하는 추가 검사가 발생하면, 갑이 부담하기로 한 검사비용은 후에 을이 정산하여 지급하기로 한다.",5,1,4,0
"④ 제3항에 따른 품질 검사는 '정밀 화장품 Z1'에 관한 검사비용은 을이 부담하게 된다. 다만 제3항에 명시된 품질검사와 성분검사 결과 '정밀 화장품 Z1'이 법적 기준을 충족하며 합격 또는 적합 판정을 받았을 경우 갑이 검사비용을 부담할 수 있는 권리를 가지며, 이 경우에는 각 호의 상황에 해당하더라도 갑이 검사비용을 지출한 금액만큼 을이 갑에게 배상해야 한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우",5,1,4,1
"④ 제3항에 따른 품질 검사는 '정밀 화장품 Z1'에 관한 검사비용은 을이 부담하게 된다. 그러나 제3항에 명시된 품질검사와 성분검사 결과 '정밀 화장품 Z1'이 법적 기준을 충족하며 합격 또는 적합 판정을 받았을 경우 다음 각 호의 어느 하나에 해당하는 상황에서는 갑이 검사비용을 부담하게 된다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우, 갑은 그 상품에 대한 모든 책임을 지게 되며, 을은 별도의 보상을 요구할 수 없는 것으로 한다.",5,1,4,2
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 화장품에 관한 검수기준을 사전에 을에게 서면으로 명확하게 알려야 하며, 이 서면은 갑의 판단에 따라 변경될 수 있는 사항을 포함한다. 이 서면은 전자문서 및 전자거래 기본법 제2조 제1호의 전자문서를 포함한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 화장품의 납품을 중지하고, 정해진 상당한 기간 내에 시정을 요구할 수 있으며, 을이 이 시정 요구에 응하지 않을 경우 계약을 해지할 수 있으며, 이로 인해 발생하는 모든 손해는 을의 책임으로 한다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 진행하여야 한다. 이때 갑은 검수를 위하여 반드시 을에게 해당 화장품의 샘플을 요구하여야 하며, 그 비용은 을이 부담한다.",5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용 기준 등을 납품하는 화장품에 관한 검수 기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지해야 하며, 이 경우 을은 갑이 정한 기준을 충족하지 못한 화장품에 대한 모든 책임을 부담해야 한다.",5,1,2,0
③ 갑은 을이 납품하는 화장품에 대하여 품질검사 및 성분 검사가 필요할 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사 비용을 갑에게 청구한 후 검사 결과를 해당 화장품의 납품 전에 갑에게 제출한다.,5,1,3,0
④ 제3항에 따른 품질 검사 비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우에도 갑이 검사 비용을 부담하지 않는 단서가 붙는 특정 사유가 발생한 경우에는 을이 추가 비용을 부담해야 한다.,5,1,4,0
④ 제3항에 따른 품질 검사 비용은 을이 부담한다. 그러나 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 화장품이 갑의 기대에 미치지 못한다고 판단될 경우에는 갑이 검사 비용을 부담하도록 한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우,5,1,4,1
④ 제3항에 따른 품질 검사 비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사 비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 갑의 결정에 따라 필요하지 않았다고 인정될 수 있는 경우,5,1,4,2
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하더라도 갑은 해당 화장품의 납품을 중지하고, 을에게 정하여진 기간 내에 시정이 이루어져야 납품을 재개할 수 있음을 통보할 수 있으며, 을이 이 시정 요구에 불응할 경우 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 철저한 검수를 실시하여야 한다. 이때 갑은 검수를 원활하게 진행하기 위하여 을에게 화장품 샘플을 요구할 수 있으며, 을은 갑의 요청에 따라 모든 샘플에 대한 추가 비용을 부담하여야 한다.",5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 화장품에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 충분히 통보해야 하며, 통보하지 않는 경우 필요한 모든 비용은 을이 부담해야 한다.",5,1,2,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 무조건 진행해야 한다. 이때 갑은 검수를 위해 을에게 샘플을 요청할 수 있으며, 을은 추가 비용을 부담해야 한다.",5,1,1,0
"② 갑은 '프리미엄 클래식 화장품'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 화장품에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통보하되, 검수기준에 미비가 있을 경우 갑은 이에 대해 어떠한 책임도 지지 않는다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 이 회사가 납품한 화장품이 법적기준을 충족하지 못해 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 화장품의 납품을 중단하고 상당한 기간을 정하여 시정 요구를 할 수 있으며, 이 회사가 시정 요구에 응하지 않을 경우 갑은 이 회사를 대신하여 시정 작업을 진행할 수 있으며, 이로 인한 모든 비용은 이 회사가 부담해야 한다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 하여야 하며, 이때 갑은 을에게 검수가 완료된 후에 샘플 화장품을 요구할 수 있다.",5,1,1,0
"⑤ 품질검사 및 성분검사 결과, 을이 납품한 화장품이 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 화장품의 납품을 중지하며, 정당한 사유에 따라 시정 조치를 요구할 수 있으며, 시정 조치에 소요되는 모든 비용은 을이 부담하여야 한다. 만약 을이 이러한 시정 요구에 응하지 않을 경우, 갑은 계약을 해지할 권리를 가질 수 있다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 실시하여야 한다. 이때 갑은 검수를 위하여 을에게 화장품 샘플을 요구할 수 있으며, 이 샘플은 을이 자비로 준비하여야 한다.",5,1,1,0
"② 갑은 '시간의 예술' 화장품의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 '시간의 예술' 화장품에 관한 검수기준을 사전에 을에게 서면으로 알려야 하며, 이 경우 기준 미달 시 발생하는 모든 손실에 대해 을이 책임을 지도록 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 화장품의 납품 중지를 요구할 수 있으며, 을은 갑이 정한 상당한 기간 내에 시정을 이행해야 한다. 만약 을이 이 시정 요구에 응하지 않을 경우, 갑은 계약을 해지할 수 있는 권리를 가진다.",5,1,5,0
① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 면밀한 검수를 수행해야 한다. 이때 갑은 검수를 원활히 진행하기 위하여 을에게 임의의 더 많은 수의 샘플 화장품을 요청할 수 있다.,5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 화장품에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 전달할 수 있으며, 을은 특별한 이의를 제기하지 못하도록 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 화장품의 납품 중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 불응할 경우 계약 해지와 함께 을은 납품된 화장품에 대한 모든 비용을 부담해야 한다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 수행하여야 한다. 이때 갑은 검수를 진행하기 위해 을에게 필요한 샘플을 요청할 수 있으며, 해당 샘플의 비용은 을이 부담해야 한다.",5,1,1,0
③ 갑은 을이 납품하는 화장품에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요청할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사비용을 갑에게 청구하며 검사결과를 해당 화장품의 납품 전에 갑에게 제출한다.,5,1,3,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적기준을 만족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 화장품의 납품을 중지하고 적절한 기간을 정하여 시정을 요구할 수 있으며, 을이 이러한 시정 요구에 응하지 않는 경우에도 갑은 해당 화장품에 대해 을이 부담해야 하는 모든 비용을 청구할 수 있다.",5,1,5,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 화장품에 관한 검수기준을 사전에 각별히 이에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 전달함에 있어, 갑이 설정한 기준을 일부라도 충족하지 못할 경우에는 이가 모든 책임을 부담해야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 정밀 화장품 '뉴타입 세럼'이 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 정밀 화장품 '뉴타입 세럼'의 납품 중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 불응할 경우에 한하여 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 철저한 검수를 수행해야 하며, 을은 검수를 위해 갑이 요청하는 샘플 수량에 대해 부담 없는 비용을 지불해야 한다. 이때 갑은 검수를 원활하게 진행하기 위해 을에게 화장품의 샘플을 요청할 수 있다.",5,1,1,0
"② 갑은 '프리미엄 클래식 화장품'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 '프리미엄 클래식 화장품'에 관한 검수기준을 사전에 언급하며 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지해야 하며, 을은 이에 따라 발생하는 모든 책임을 부담한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하지 못하여 불합격 혹은 부적합 판정을 받은 경우, 갑은 해당 화장품의 납품을 중지하고 정해진 기간 내에 시정을 요구할 수 있으며, 을이 시정 요구에 응하지 않을 경우 갑은 계약을 해지할 뿐만 아니라 을에게 추가 비용을 청구할 수 있다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 수행해야 하며, 검수 과정에서 발견된 문제는 반드시 을이 책임지고 해결해야 한다. 이때 갑은 검수를 원활하게 진행하기 위하여 을에게 샘플을 요청할 수 있다.",5,1,1,0
"② 갑은 화장품의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 화장품에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통보할 수 있으며, 이를 통해 검수기준을 따르지 않는 경우 발생하는 모든 책임은 을이 부담해야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 화장품의 납품을 중지하고 시정을 요구할 수 있으며, 을이 시정 요구에 즉시 응하지 않을 경우 계약을 해지할 수 있다.",5,1,5,0
