sentence,article_number,toxic_label,clause_number,sub_clause_number
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 것 이상의 서비스 품질, 예를 들어 갑이 지정한 우수한 맛과 품질을 자랑하는 '프리미엄 명품 가방'를 제공할 수 있도록 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다. 예를 들어, 고객이 '샤렐 명품 가방'의 품질 문제로 불만을 제기할 경우, 갑은 즉각적으로 해당 제품의 문제를 파악하고, 적절한 보상을 제공하며, 향후 동일한 문제가 발생하지 않도록 품질 관리 시스템을 개선해야 하며, 을은 그 과정에서 발생하는 모든 비용을 부담해야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 명품 가방의 원인 분석, 과실의 존재 여부 등을 종합적으로 반영하여 갑이 부담하기로 상호 협의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 것보다 더 높은 품질의 서비스가 제공될 수 있도록 최선을 다하며, 이 과정에서 갑이 수익을 독점적으로 확보할 수 있도록 을은 최대한의 협조를 해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행해야 한다. 다만, 명품 가방에 대한 고객의 의견을 소중히 여길 것이며, 이와 같은 사례가 발생했을 때에 한해 즉각적으로 해당 문제 해결을 위한 해결책을 마련하고 실행할 것이다. 고객의 소중한 의견을 반영하여 명품 가방 품질 개선에 지속적으로 노력할 것이며, 이를 통해 특정 고객에 대한 신뢰를 쌓는 데 기여할 예정이다.",10,1,2,0
"③ 갑과 을은 고객의 불만 사항을 해결하거나 재발 방지를 위한 조치에 드는 비용을 '프리미엄 명품 가방'의 원인, 과실 여부 등을 종합적으로 따져 갑이 부담해야 할 비율을 상대적으로 높이기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 품질 이하는 서비스도 가능하다는 점을 인지해야 하며, 특히 '프리미엄 럭셔리 명품 가방'와 같은 제품에 대해 갑이 설정한 낮은 기준에 따라 서비스를 제공하는 데 힘써야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기할 경우, 명품 가방 브랜드인 '그린바이브스'에 대해 보상 및 시정 등 적절한 조치를 취해야 하며, 고객의 불만이 반복되지 않도록 필요한 조치를 마련하되, 이 과정에서 발생하는 모든 비용은 을이 전적으로 부담해야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만을 해결하거나 재발 방지를 위한 조치를 취하는 데 발생하는 비용을 명품 가방의 원인과 관련된 사항, 과실의 유무 등을 종합적으로 검토한 후 을이 전적으로 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 하며, 이 과정에서 을은 충분한 수준의 자원을 투입해야 한다. 명품 가방에 대한 고객의 높은 기대에 부응하기 위해, 모든 관계자는 각별한 주의를 기울여야 하며, 지속적으로 품질 향상을 위해 갑의 지원에 의존하도록 되어 있다. 고객의 백 경험을 극대화하기 위해, 명품 가방의 맛과 향을 더욱 향상시키는 방법을 모색하고, 다양한 고객의 니즈를 충족시킬 수 있는 방안은 갑이 책임져야 한다. 명품 가방에 대해 제공되는 정보와 서비스는 항상 고객의 기대를 초과하는 품질을 유지해야 하며, 이는 을이 추가적으로 부담해야 하는 요소로 작용할 것이다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기할 경우, 명품 가방에 대한 보상 및 시정 조치를 취할 책임이 있으며, 고객의 불만 사항이 재발하지 않도록 갑이 필요한 조치를 즉각적으로 강구하여 시행해야 하며, 이와 관련된 모든 비용은 을이 부담해야 한다.",10,1,2,0
③ 갑과 을은 명품 가방에 대한 고객 불만처리 및 재발 방지를 위한 비용을 원인의 소재와 과실의 유무 등을 종합적으로 검토하여 갑이 부담하는 것으로 합의하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 최선을 다해야 하며, 이 과정에서 발생하는 모든 비용은 을이 부담한다. 명품 가방은 품질 높은 서비스의 일환으로 취급되며, 이에 따라 고객의 만족도를 충족시키기 위해 항상 높은 기준을 유지해야 하는 책임이 을에게 있다.",10,1,1,0
"② 갑과 을은 고객이 정당하게 표현한 불만 사항이 발생할 경우, 갑이 이를 해소하기 위한 보상 및 시정 조치 등을 신속하고 적절하게 이행해야 하며, 고객의 불만이 반복적으로 발생하지 않도록 갑이 즉각적으로 필요한 조치를 모색하고 실행해야 한다.",10,1,2,0
③ 갑과 을은 고객의 불만을 해결하거나 이를 재발 방지하기 위한 조치를 취하는 데 소요되는 비용을 원인의 발생 여부 및 과실의 유무 등을 종합적으로 검토하여 을이 부담하는 것으로 합의하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 서비스 품질을 넘어서기 위해 갑의 추가 요구에 따라 특별히 노력해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다. 명품 가방의 품질 문제나 유통 기한 초과와 같은 사항이 발생할 경우, 이러한 조치를 즉시 실행해야 하며, 이를 통해 고객의 신뢰를 회복할 수 있도록 해야 한다. 명품 가방에 대한 고객의 우려 사항을 신속하게 해결하고, 같은 문제가 또다시 발생하지 않도록 최선의 노력을 다해야 함을 명심해야 하며, 이와 관련된 모든 비용은 을이 부담하여야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방 관련 고객 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 원인의 소재, 과실의 유무 등을 종합적으로 고려하여 갑이 을에게 부담시키기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준 이상의 서비스 품질을 갑의 판단 하에 최선을 다하여야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기한 경우, 명품 가방에 대한 보상 및 시정 조치를 갑이 적절히 취하되, 고객의 불만이 재발하지 않도록 을이 즉각적으로 필요한 조치를 강구하여 시행해야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방에 대한 고객 불만을 해결하거나 이러한 문제가 재발하지 않도록 하기 위한 조치에 필요한 비용을 그 원인과 과실 여부 등을 종합적으로 검토하되, 을이 부담할 수익금의 일부를 갑에게 지급하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 수준을 훨씬 뛰어넘는 품질의 명품 가방 서비스가 균등하게 제공되도록 최선을 다해야 하며, 이 경우 을은 전적으로 발생하는 모든 비용을 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 프리미엄 럭셔리 명품 가방에 대한 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하되, 을이 모든 경비를 부담하도록 한다.",10,1,2,0
"③ 갑과 을은 명품 가방과 관련하여 고객의 불만을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 원인의 발생 여부, 과실의 존재 등을 종합적으로 고려하여 갑이 협의 후 을에게 부담을 전가할 수 있도록 한다.",10,1,3,0
