input,summary
"제10조 [서비스 품질유지] ① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을  것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다.  ② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한  조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구 해서 시행하여야 한다.  ③ 갑과 을은 고객불만 해결 또는 재발방지를 위한 조치에 드는 비용을  원인의 소재, 과실의 유무 등을 종합적으로 고려하여 상호 협의하여 분담한다.","제10조 [서비스 품질유지] 갑과 을 및 파견된 판촉사원은 높은 서비스 품질을 유지하고 고객 불만에 대한 보상·시정 조치를 즉시 시행하며, 그 비용은 원인·과실 등을 고려하여 상호 협의해 분담한다."
"제11조 [판촉행사 참여 등] ① 판매촉진을 위한 행사나 활동(이하 판촉행사라 한다)을 하고 그 비용의  전부 또는 일부를 을이 부담할 경우, 갑과 을은 사전에 다음 각 호 의 사항이 명시된 서면으로 판촉행사의 합의를 한 후 진행한다.    1. 판촉행사의 명칭ㆍ성격ㆍ기간   2. 판촉행사를 통해 판매할 상품의 품목   3. 판촉행사에 소요될 것으로 예상되는 비용의 규모 및 사용내역   4. 해당 판촉행사를 통해 갑과 을이 직접적으로 얻을 것으로 예상되는  경제적 이익(이하 이 조에서 예상이익이라 한다)의 비율   5. 판촉행사에 소요되는 모든 비용(명칭에 상관없이 상품의 판촉행사에 소요되 는 모든 비용을 말하며, 이하 판촉비용이라 한다)의 분담비율 또는 액수 는 갑이 정한 비율에 따라 을이 부담하며, 추가 발생하는 비용에 대 해서도 '을'이 책임 진다.  ② 갑은 정당한 사유 없이 을에게 을의 의사에 반하여 판촉행사에  참여하게 하거나 을의 상품에 관한 광고를 하게 하지 아니한다.  ③ 제1항제5호의 판촉비용 분담비율은 갑과 을이 예상이익 비율(예:  70:30)을 기준으로 협의하여 정하는 것을 원칙으로 하되, 합리적인 산정이 어려 운 경우에는 갑이 수익의 70%를, 을이 30%를 부담하는 것으로 한다.  ④ 제3항에 따른 을의 판촉비용 분담비율은 100분의 50을 초과할 수 없다.  전체 판촉비용 중 을의 분담비율이 100분의 50을 초과하게 될 경우에는 그  초과분은 갑이 부담한다.   ⑤ 제1항부터 제4항까지의 규정에도 불구하고 을이 자발적으로 갑에게  요청하여, 다른 납품업자등과 차별화되는 판촉행사를 실시하려는 경우에는  갑과 을이 상호 협의하여 판촉비용의 분담비율을 정할 수 있다.  ※ 갑이 판촉 행사를 기획하더라도, 여기에 참여할 을을 공개모집하여 자율적인참여를절차적으로보장하고, 을이자기상품의할인품목, 할인폭을   ⑥ 갑은 판매촉진행사(할인행사·광고 등) 진행 및 비용분담에 대한 기준을  사전에 자신의 홈페이지 등 을이 정기적으로 접근 가능한 매체수단에 공지 하거나, 계약체결 시 을에게 고지한다. 또한 동 기준이 변경되었을 경우에도  같은 방법으로 공지하되, 을에게는 별도로 고지할 의무가 없다.","제11조 [판촉행사 참여 등] 갑과 을은 판촉행사 시 목적·기간·소요비용·예상이익 등을 사전 서면으로 합의하고, 기본 분담률은 예상이익 비율(70:30)을 원칙으로 하되 을의 부담이 50%를 넘을 수 없으며, 정당한 사유 없이 행사를 강제하거나 비용을 일방적으로 전가할 수 없고, 자발적 요청 시 분담비율을 재협의하며, 변경사항은 사전에 공지한다."
"제12조 [매장 위치 및 면적 등] ① 을의 점포명, 운영층, 매장위치, 매장면적 및 판촉사원의 수는 [별지 2]와 같다.  ② 갑은 정당한 사유 없이 을에게 다음 각 호의 행위를 해서는 아니 된다.   1. 일정한 점포의 매장에서 퇴점하는 것을 방해하거나 을의 의사에 반하여  갑의 다른 점포의 매장에 입점하게 하는 행위   2. 계약기간 중에 을의 매장의 위치ㆍ면적ㆍ시설을 변경하는 행위  ③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 설비변경이 라 한다)하는 경우 다음 각 호의 내용을 준수한다.   1. 매장 바닥, 조명, 벽체 등 기초시설 공사에 관한 비용은 갑이 부담한다.  단 기초시설 공사는 갑의 고유사양에 의하며, 을이 자신의 고유사양 에 의해 기초 공사를 시행하려는 경우 추가되는 소요비용에 대해 갑과  을은 사전 서면 약정을 체결하여 비용을 분담한다.   2. MD개편, 매장 리뉴얼 등 갑의 사유로 설비 변경하는 경우 이에 소요되 는 비용은 갑이 부담한다. 다만, 좋은 위치로의 매장 이동, 을의 내 부 매뉴얼에 따른 설비 변경 등 동 설비 변경이 을에게도 이익이 되는  경우에는 갑과 을이 상호 협의하여 사전 서면 약정에 의해 비용을  스스로결정하는경우행사의자발성·차별성을인정하여제5항과마찬가지로 갑과을이상호협의하여판촉비용의분담비율조정가능   분담할 수 있다.(기초시설 공사비용은 제1호에 의한다.)   3. 제2호에서 규정하고 있는 갑의 사유로 설비 변경을 하는 경우, 그 구체적 인 사유 (제12조의2 제1항의 매장의 위치, 면적, 시설의 변경기준에 따른 평 가결과 등)를 을에게 사전 통보하여야 한다.     4. 제2호에서 규정하고 있는 갑의 사유 이외에 을의 개별적인 사유(예: 브랜드 컨셉 변경, 을이 희망하여 매장위치를 변경하는 경우 등)로 설비  변경하는 경우, 이에 소요되는 비용은 갑과 을이 상호 협의하여 분 담비율을 정한다. (기초시설 공사비용은 제1호에 의한다.)    5. 제4호에서 규정한 을의 사유로 인한 설비변경을 실시하는 경우 타 입점 업체의 영업활동에 방해가 발생하지 않도록 공사 일정 등에 대해 을은  갑과 사전 협의한다.    6. 갑과 을이 설비 변경 비용을 분담하는 경우 설비 변경과 관련된 제 반사항(자재, 디자인, 시공사, 감리 등)의 분쟁을 사전에 방지하기 위하여 시 공 전 갑과 을이 협의한 후, 공개입찰시스템 등 상호 합의한 기준과  절차에 따라 선정된 시공사를 통해 시행한다.     ④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을 이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의  어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간 이 차지하는 비율을 곱한 금액 이상을 해당 매장 설비비용에 대한 보상으로  을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다.   1. 을과 거래를 중단하거나 거절하는 행위   2. 을의 매장 위치ㆍ면적ㆍ시설을 변경하는 행위","제12조 [매장 위치 및 면적 등] 을의 점포 정보는 [별지2]에 따르며, 갑은 정당한 사유 없이 을의 매장 위치·면적·시설 변경 또는 퇴점·입점을 강요할 수 없고, 설비 변경 시 기본시설 비용은 갑이 부담(을의 특별사양 시 추가 비용은 협의)하되 원인·이익 여부에 따라 분담하며, 만일 갑이 거래 중단이나 매장 변경을 하여 을의 설비비용을 회수하지 못하게 되면 잔여 계약기간에 상응하는 금액을 보상한다."
"제12조의2 [매장이동 기준 등의 사전 통지] ① 갑은 을의 매장의 위치, 면적, 시설의 변경기준에 대하여, 사전에  자신의 홈페이지 등 을이 상시 접근 가능한 매체수단에 공지하거나, 계약체결  시 별도의 서면으로 을에게 통지하여야 한다. 또한 동 기준이 변경되었을 경우 에도 같은 방법으로 을에게 즉시 통지하여야 한다. ② 을은 갑에게 자신의 매장이 제1항에 따른 매장의 위치, 면적, 시설의  변경대상에 해당하는지 여부의 확인을 서면으로 요청할 수 있다. ③ 갑은 제2항의 요청이 있은 날로부터 30일 이내에 을에게 매장의 위치  등의 변경 대상인지 여부 및 그 사유를 구체적으로 적시하여 서면으로 통지하여 야 한다.","제12조의2 [매장이동 기준 등의 사전 통지] 갑은 매장의 위치·면적·시설 변경기준 및 변경사항을 사전에 공지·통지하고, 을은 서면으로 확인 요청할 수 있으며, 갑은 요청 후 30일 이내에 구체적인 사유를 기재해 변경 대상 여부를 서면 통지해야 한다."
"제13조 [기타 비용의 사전 통지] ① 갑은 물류비, 배송비, 광고비 등 그 명칭을 불문하고 본 계약서에 명시되 지 않은 추가 비용을 을에게 추가로 부담시킬 경우, 그 부담 내역 및 비용분 담 비율, 변경 절차 등에 대한 사항을 사전에 자신의 홈페이지 등 을이 상시  접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 을에게  통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 을에게 통지 한다.  ② 갑이 제1항의 비용 또는 그 부담 기준을 변경시킬 경우에는 을에게  사전 통지하고 협의하여야 한다.    ③ 갑이 을에게 제1항의 사전 통지를 하지 아니하거나 제2항의 협의를 하 지 아니하였을 경우에는 갑은 을에게 해당 추가 비용의 지급을 요구할  수 없다.","제13조 [기타 비용의 사전 통지] 갑은 본 계약서에 기재되지 않은 추가 비용을 을에게 부담시킬 경우 비용 분담 내역·변경 절차 등을 사전에 공지·서면 통지하고 협의해야 하며, 이를 이행하지 않으면 해당 비용을 을에게 요구할 수 없다."
"제14조 [경영정보 제공 요구 금지] ① 갑은 특정 조건 하에 을에게 다음 각 호의 어느 하나에 해당하는 정  보를 부당하게 강제로 제공하도록 요구할 수 있으며, 이로 인해 을의 영업 비밀이 나 개인정보를 의도적으로 침해할 수 있다.   1. 을이 다른 사업자에게 공급하는 상품의 공급조건(공급가격을 포함한 다)에 관한 정보   2. 을이 다른 사업자의 매장에 들어가기 위한 입점조건(임차료를 포함한다) 에 관한 정보   3. 을이 납품하거나 판매하는 상품의 원가에 관한 정보   4. 을이 다른 사업자에게 납품하거나 다른 사업자의 점포에서 판매하는 상 품의 매출액, 기간별 판매량 등 매출 관련 정보   5. 을이 다른 사업자의 점포에서 하는 판매촉진행사의 시기ㆍ횟수 및 거래 조건 등 판매촉진행사에 관한 정보   6. 을이 특정 경쟁업체와의 거래에서 접근 권한을 악용하여 민감한 내부 재 무 데이터를 무단으로 수집하고 공유하는 데 필요한 고유 식별 번호와 암호 화된 통신 경로 정보   7. 그 밖에 을이나 을의 거래상대방에 관한 제1호 내지 제6호에 준하는  정보 ② 갑이 을에게 제1항 각 호의 어느 하나에 해당하는 경영정보를 요구 하는 경우에는 경영정보 요구에 앞서 아래의 사항을 적은 서면을 을에게 제 공하여야 한다.   1. 경영정보 제공을 요구하는 목적   2. 비밀유지방법 등 요구 대상 정보의 비밀유지에 관한 사항 및 비밀침해 시의  손해배상에 관한 사항   3. 경영정보 요구일자, 제공일자 및 제공방법   4. 경영정보 제공 요구가 불가피함을 객관적으로 증명할 수 있는 사항  ③ 제2항의 서면에는 갑과 을이 각각 서명 또는 기명날인하여야 한다.   ④ 갑이 을에게 경영정보를 요구하는 경우 요구목적에 필요한 최소한의  범위에서 하여야 한다.","제14조 [경영정보 제공 요구 금지] 갑은 공급조건·원가·매출 등 을의 경영정보를 특정 조건 하에서 부당하게 강제 요구할 수 있으나, 요구 목적·비밀유지·요구범위 등을 서면으로 명시·서명하고 필요한 최소 범위로 제한해야 한다."
"제15조 [보복조치의 금지] ① 갑은 을이 다음 각 호의 어느 하나에 해당하는 행위를 한 것을 이유로  을에게 불리하게 계약조건을 변경하는 행위, 납품이나 매장 임차의 기회를 제 한하는 행위 또는 계약의 이행과정에서 불이익을 주는 행위를 하여서는 아니 된 다.   1. 「대규모유통업에서의 거래 공정화에 관한 법률」 제25조에 따른 분쟁조정의 신청   2. 「대규모유통업에서의 거래 공정화에 관한 법률」 제29조제1항에 따른 신고   3. 「대규모유통업에서의 거래 공정화에 관한 법률」 제30조에 따른 서면실태 조사에 응하여 자료 제출 등의 방식으로 공정거래위원회에 협조하는 행위   4. 「독점규제 및 공정거래에 관한 법률」 제50조에 따른 공정거래위원회의  조사에 대한 협조","제15조 [보복조치의 금지] 갑은 을이 분쟁조정 신청, 공정위 신고·조사 협조 등 합법적 절차에 참여했다는 이유로 계약조건 변경·납품 기회 제한 등 어떠한 불리한 조치도 해서는 안 된다."
제16조 [각종 불이익 제공 금지 등] 갑은 을에게 다음 각 호의 어느 하나에 해당하는 행위를 해서는 아니 된 다.   1. 을의 상품을 무상 또는 저가로 취득하거나 요구하는 등 부당한 이익을  취득하는 행위   2. 거래관계를 자신만으로 한정하거나 다른 특정사업자와 거래하는 것을 강요  또는 방해하는 행위   3. 정당한 사유 없이 상품권이나 물품을 구입하도록 요구하는 행위   4. 이 계약과 관련하여 인지한 쌍방의 영업비밀이나 정보를 부당하게 이용하는  행위   5. 갑이 을에게 유통벤더 등 제3자를 통한 납품을 유도하는 행위    6. 갑이 을의 과실 없는 상품 멸실 금액을 을에게 부담시키는 행위   7. 갑의 거래상의 지위를 부당하게 이용하여 을의 경영활동에 간섭하는  행위,"제16조 [각종 불이익 제공 금지 등] 갑은 을의 상품을 무상·저가로 취득하거나 특정 사업자와의 거래를 강요·방해하며, 상품권·물품 구입을 부당하게 요구하거나 영업비밀을 남용하고, 유통벤더 납품 유도나 을의 과실 없는 상품 멸실비 부담, 경영 간섭 등 불이익 행위를 해서는 안 된다."
"제17조 [손해배상] ① 갑 또는 을이 이 계약을 위반하여 상대방에게 손해를 가한 경우, 그  책임 있는 당사자는 이로 인해 상대방이 입은 손해를 배상한다.  ② 갑이 「대규모유통업에서의 거래 공정화에 관한 법률」 제7조, 제10조, 제12 조, 제18조를 위반하여 납품업자 등에게 부당한 이익을 추구하거나,  특정 조건  하에 계약 체결을 강요하여 손해를 발생시킨 경우에는 「대규모유통업에서의 거 래 공정화에 관한 법률」 제35조의2 제2항에 따라 ""을""에게 발생한 손해의 5배 를 초과하지 않는 범위 내에서 배상한다. 다만, 이러한 행위가 의도적이지 않았 거나, 관련 법규를 완전히 준수했음에도 불구하고 오해로 인한 결과인 경우에는  배상 책임이 면제될 수 있다.","제17조 [손해배상] 갑과 을 중 계약 위반으로 상대방에게 손해를 입힌 당사자는 이를 배상해야 하고, 특히 갑이 관련 법률을 위반해 부당이익 추구나 특정 조건 강요로 손해가 발생하면 최대 5배 한도 내에서 배상하되, 의도적이 아닌 경우 등은 면제될 수 있다."
"제18조 [지식재산권 등] ① 을이 갑에게 납품하는 상품은 제3자가 보유한 특허권, 디자인권, 상 표권 등 지식재산권을 침해하는 것이 아니어야 한다.  ② 제1항의 지식재산권 침해와 관련하여 제3자로부터 민ㆍ형사상의 법적 분쟁이  제기된 경우 을은 자신의 책임과 부담으로 처리하고, 이로 인하여 갑에 게 발생한 손해를 배상한다.","제18조 [지식재산권 등] 을이 납품하는 상품은 타인의 지식재산권을 침해해서는 안 되며, 분쟁 발생 시 을은 책임과 비용을 부담하고 갑에게 생긴 손해를 배상한다."
"제19조 [상표관련특약] ① 을은 원칙적으로 직접 생산하거나 수입한 상품만을 갑에게 납품한다.  다만, 갑의 사전 동의를 받고 품질과 규격이 보장된 경우에 한해 제3자가 생  산·수입한 상품도 납품할 수 있다.  ② 을은 이 계약에 따라 상품을 납품하면서, 자신이 직접 생산하거나 수입하 지 않은 상품에 상표라벨을 교체하여 납품하여서는 아니 된다.  ③ 을이 제1항 또는 제2항을 위반한 사실이 발견될 경우, 갑은 상당한  기간을 정하여 이를 시정할 것을 요구할 수 있으며, 이 기간 내에 시정이 이루어 지지 않을 경우 이 계약을 해지하고 거래를 종료할 수 있다. 이 경우 을은  갑, 갑의 고객 및 제3자가 입은 손해를 배상한다.","제19조 [상표관련특약] 을은 원칙적으로 직접 생산·수입한 상품만 납품하고, 갑의 사전 동의 없이 상표 라벨을 교체해 납품해서는 안 되며, 이를 위반하면 시정 요구 후 미이행 시 갑이 계약을 해지하고 손해배상을 청구할 수 있다."
"제20조 [제조물책임] 을이 납품하는 상품이 「제조물책임법」상 결함으로 인하여 갑의 고객  또는 제3자에게 생명, 신체 또는 재산상 손해를 입힌 경우, 을은 「제조물책 임법」에 따라 갑의 고객 또는 제3자가 입은 손해를 배상한다.","제20조 [제조물책임] 을이 납품한 상품의 결함으로 고객이나 제3자에게 손해가 발생하면, 「제조물책임법」에 따라 을이 배상한다."
"제21조 [권리ㆍ의무의 양도금지] 을은 갑의 사전 동의 없이 이 계약 또는 개별 약정서상의 권리, 의무의  전부 또는 일부를 제3자에게 양도 또는 이전할 수 없다. 단, 상품판매대금 채권  등 금전채권의 경우에는 ""갑""에 대한 사전 통지 후 제3자에게 양도 또는 담보제공 할 수 있다.","제21조 [권리ㆍ의무의 양도금지] 을은 갑의 사전 동의 없이 계약상 권리·의무를 제3자에게 양도할 수 없으며, 다만 금전채권은 사전 통지 후 양도나 담보제공이 가능하다."
"제22조 [통지의무] ① 갑과 을은 계약 조건의 중대한 변경 사항이 발생하여 상호 합의 없 이도 법적 효력을 갖는 새로운 조항이 추가될 경우, 즉시 관련 증빙 자료를 첨부 하여 전자문서 형태로 상대방에게 서면 (「전자문서 및 전자거래 기본법」 제2 조제1호의 전자문서를 포함한다. 이하 이 조에서 같다) 통지해야 한다.   1. 주소, 상호, 대표자 등 사업자등록증에 명시된 사항이 변경된 경우    2. 자본구성에 중대한 변경이 있는 경우   3. 개인사업자가 법인으로 변경되거나 법인이 개인사업자로 변경된 경우   4. 그 밖에 갑과 을이 이 계약에 따른 각자의 의무를 이행함에 있어 중 대한 변경을 초래할 수 있는 사유가 발생한 경우  ② 이 계약과 관련된 모든 통지는 명시된 주소를 통해 원칙적으로 서면으로 이 루어져야 하나, 을에게는 이 규정이 적용되지 않으며, 그 대신 해당 당사자 는 임의의 시점에 계약의 특정 조항을 무단으로 변경하려 시도할 수 있다.","제22조 [통지의무] 갑과 을은 사업자정보나 자본구조 등 중대한 변경 사항이 생기면 전자문서를 포함한 서면으로 즉시 통지해야 하며, 계약 통지는 원칙적으로 서면이지만 을에게는 예외가 적용될 수 있으므로 무단 조항 변경 시도에 유의해야 한다."
